country,iso3,year,gdp_per_capita,norm_gdp_per_capita
New Zealand,NZL,1998,14738.4455703918,0.29815311676924533
Panama,PAN,1998,3807.83869182014,-0.2965208517827094
Peru,PER,1998,2156.39377651613,-0.38636685141828614
Poland,POL,1998,4533.5356551781,-0.2570396868336528
North Korea,PRK,1998,,
Portugal,PRT,1998,12199.206385024,0.16000713272278388
Paraguay,PRY,1998,1889.88455618586,-0.4008661466056545
Qatar,QAT,1998,17665.4408438222,0.45739476862994444
Romania,ROU,1998,1852.5549693339,-0.40289704331653875
Russia,RUS,1998,1834.86181640625,-0.4038596300772344
Saudi Arabia,SAU,1998,9836.05729768574,0.031441238654969034
Senegal,SEN,1998,684.588105785786,-0.46643967160783234
Serbia,SRB,1998,2775.47372982047,-0.35268612931637133
Slovakia,SVK,1998,5560.916177503,-0.20114558514185685
Slovenia,SVN,1998,11131.5666628231,0.10192275025088586
Sweden,SWE,1998,30605.6227188103,1.1613986171691213
Togo,TGO,1998,461.158245854911,-0.47859525665211516
Trinidad and Tobago,TTO,1998,4612.70900312686,-0.25273230211556047
Tunisia,TUN,1998,2285.01933541864,-0.37936904494518725
Turkey,TUR,1998,4329.56243985573,-0.26813674327174014
Ukraine,UKR,1998,831.336791992188,-0.4584558858422656
Uruguay,URY,1998,7836.89183322307,-0.0773223161733224
United States,USA,1998,32853.6725949234,1.283702598657256
South Africa,ZAF,1998,3309.60933087472,-0.323626760412847
Angola,AGO,1999,392.725539027496,-0.48231830238963863
Argentina,ARG,1999,7705.54288252851,-0.08446828735702631
Australia,AUS,1999,20712.6697805564,0.623177670258813
Austria,AUT,1999,27078.7081612201,0.9695186694218927
Belgium,BEL,1999,25252.8019066564,0.8701811915793891
Bulgaria,BGR,1999,1660.9089125393,-0.41332344712169233
Bosnia and Herzegovina,BIH,1999,1134.60298042083,-0.4419568469687669
Bolivia,BOL,1999,979.344494964572,-0.4504036039259345
Brazil,BRA,1999,3493.57162513699,-0.31361838770233175
Canada,CAN,1999,22315.2466731545,0.71036503059644
Switzerland,CHE,1999,41695.6912912021,1.764748016037936
Chile,CHL,1999,4933.55581516755,-0.2352767985801143
China,CHN,1999,881.146614068925,-0.4557460084405535
Ivory Coast,CIV,1999,1096.13520587572,-0.44404966618770236
Cameroon,CMR,1999,796.262649784591,-0.46036407626315035
Colombia,COL,1999,2243.64204956242,-0.3816201546101285
Costa Rica,CRI,1999,3690.96154778297,-0.3028794918701008
Czech Republic,CZE,1999,6377.6211077224,-0.1567131792027474
Germany,DEU,1999,26965.4922773722,0.9633592182862989
Denmark,DNK,1999,33426.2381077405,1.3148527268747867
Algeria,DZA,1999,1596.11822239025,-0.41684835084059646
Ecuador,ECU,1999,1575.30234730971,-0.4179808276719875
Egypt,EGY,1999,1268.30949160496,-0.4346826139357432
Spain,ESP,1999,15707.9473068138,0.35089835328912466
France,FRA,1999,24576.3152254528,0.833377286375138
Ghana,GHA,1999,403.037326127273,-0.48175729498853015
Greece,GRC,1999,12742.5404388143,0.18956693865179564
Honduras,HND,1999,1002.19633011186,-0.4491603617485607
Croatia,HRV,1999,5269.03394637289,-0.21702528575356003
Republic of Ireland,IRL,1999,26338.1077543817,0.9292266904001997
Iran,IRN,1999,1739.59462001971,-0.40904259222904904
Iceland,ISL,1999,32381.6252356488,1.2580211081780215
Italy,ITA,1999,22049.9990620261,0.695934372599959
Jamaica,JAM,1999,3431.56813468335,-0.31699165527491485
Japan,JPN,1999,36610.1683163197,1.488072789929114
South Korea,KOR,1999,10672.4475586765,0.0769446147517384
Morocco,MAR,1999,1635.65673828125,-0.41469727849696936
Mexico,MEX,1999,6499.97182950425,-0.15005675197180882
Nigeria,NGA,1999,480.669363941805,-0.4775337644447278
Netherlands,NLD,1999,28318.7466538357,1.0369823171180275
Norway,NOR,1999,36393.2927471088,1.4762737876543688
New Zealand,NZL,1999,15322.2238340267,0.3299132688492458
Panama,PAN,1999,3950.34145012809,-0.28876806351084155
Peru,PER,1999,1916.53397367908,-0.3994162989406214
Poland,POL,1999,4415.50067547826,-0.2634613183666336
North Korea,PRK,1999,,
Portugal,PRT,1999,12475.2917701476,0.1750274141631956
Paraguay,PRY,1999,1766.30657288259,-0.4075893423598326
Qatar,QAT,1999,20233.6846826643,0.5971187357270863
Romania,ROU,1999,1599.90622808339,-0.4166422663657396
Russia,RUS,1999,1330.75720214844,-0.43128517880076667
Saudi Arabia,SAU,1999,10452.1899400479,0.06496161384165638
Senegal,SEN,1999,677.516338727268,-0.46682440740778214
Serbia,SRB,1999,2768.91041346166,-0.3530432031210845
Slovakia,SVK,1999,5651.62327514236,-0.19621071278497296
Slovenia,SVN,1999,11401.4906790909,0.1166078256309302
Sweden,SWE,1999,30969.1033509483,1.1811735914598007
Togo,TGO,1999,445.291484100954,-0.479458479553196
Trinidad and Tobago,TTO,1999,5179.08350809274,-0.22191899245249075
Tunisia,TUN,1999,2376.06566791596,-0.3744157166927163
Turkey,TUR,1999,3969.47359406585,-0.2877271891944594
Ukraine,UKR,1999,631.910461425781,-0.4693055713857252
Uruguay,URY,1999,7370.56995453931,-0.1026923148659944
United States,USA,1999,34515.3813073394,1.3741069948236753
South Africa,ZAF,1999,3242.36830483958,-0.3272849733781501
Angola,AGO,2000,563.733795571487,-0.47301468734759317
Argentina,ARG,2000,7637.01489203628,-0.0881965169526579
Australia,AUS,2000,21870.4159669594,0.6861642479385813
Austria,AUT,2000,24487.2974685956,0.828534321722769
Belgium,BEL,2000,23098.8865077401,0.7529985472460947
Bulgaria,BGR,2000,1621.26210738992,-0.41548041088596493
Bosnia and Herzegovina,BIH,2000,1338.48059636261,-0.4308649915651398
Bolivia,BOL,2000,975.777060358751,-0.4505976883457806
Brazil,BRA,2000,3766.54811466032,-0.29876724410622874
Canada,CAN,2000,24271.0020563821,0.8167668825870026
Switzerland,CHE,2000,38865.021939688,1.6107469257395313
Chile,CHL,2000,5052.99245766325,-0.22877891031348216
China,CHN,2000,969.199513696287,-0.4509555363427451
Ivory Coast,CIV,2000,936.636541348798,-0.45272710787659015
Cameroon,CMR,2000,708.565731625965,-0.46513518137474325
Colombia,COL,2000,2555.00751039968,-0.36468047904379824
Costa Rica,CRI,2000,3812.75388284924,-0.29625344337730825
Czech Republic,CZE,2000,6062.92152842793,-0.17383424574549802
Germany,DEU,2000,23925.8559901991,0.7979893907983708
Denmark,DNK,2000,30722.0251837567,1.1677314325880537
Algeria,DZA,2000,1772.92869122761,-0.40722906946371606
Ecuador,ECU,2000,1382.23421759909,-0.4284845986127389
Egypt,EGY,2000,1366.09274372613,-0.42936276708343274
Spain,ESP,2000,14743.2671031455,0.2984154297450022
France,FRA,2000,22340.5939516217,0.7117440360666332
Ghana,GHA,2000,253.746936203344,-0.48987936081973055
Greece,GRC,2000,11638.2010697215,0.12948593102412093
Honduras,HND,2000,1092.56400746252,-0.44424395537552663
Croatia,HRV,2000,4953.65158789022,-0.23418349854207743
Republic of Ireland,IRL,2000,26334.5672050501,0.929034068659681
Iran,IRN,2000,1650.01385832603,-0.41391618686602394
Iceland,ISL,2000,32096.3722613695,1.2425020688291202
Italy,ITA,2000,20190.0035636084,0.5947422872180207
Jamaica,JAM,2000,3453.09252800226,-0.3158206318781515
Japan,JPN,2000,39169.3595701504,1.6273042558582798
South Korea,KOR,2000,12257.0206622345,0.16315248833292212
Morocco,MAR,2000,1499.107421875,-0.4221261728660048
Mexico,MEX,2000,7524.0271380091,-0.09434355680429103
Nigeria,NGA,2000,547.318298903379,-0.4739077638855951
Netherlands,NLD,2000,26225.1697734149,0.9230823584259672
Norway,NOR,2000,38178.2368777076,1.5733827424981837
New Zealand,NZL,2000,13641.1027183822,0.23845275100584495
Panama,PAN,2000,3975.09308659503,-0.28742146363313426
Peru,PER,2000,1945.41338451698,-0.39784512965027913
Poland,POL,2000,4520.64100449111,-0.2577412135816466
North Korea,PRK,2000,,
Portugal,PRT,2000,11526.3720667968,0.12340193242210282
Paraguay,PRY,2000,1736.11729210765,-0.40923177444119824
Qatar,QAT,2000,27535.182940934,0.9943529418288989
Romania,ROU,2000,1659.92904910528,-0.41337675608096797
Russia,RUS,2000,1771.59411621094,-0.4073016763217167
Saudi Arabia,SAU,2000,11714.5623675159,0.1336403276196289
Senegal,SEN,2000,603.233162455158,-0.4708657448852995
Serbia,SRB,2000,974.725469278615,-0.4506548996102479
Slovakia,SVK,2000,5421.6448441887,-0.20872256942165004
Slovenia,SVN,2000,10135.7219109212,0.04774433570776542
Sweden,SWE,2000,29632.7736101599,1.1084712686083098
Togo,TGO,2000,409.889802792768,-0.4813844895680856
Trinidad and Tobago,TTO,2000,6178.58975559687,-0.16754137615005327
Tunisia,TUN,2000,2199.04465936314,-0.38404645237305124
Turkey,TUR,2000,4192.44316738494,-0.27559664580332005
Ukraine,UKR,2000,653.294311523438,-0.4681421941696419
Uruguay,URY,2000,6987.70098766257,-0.12352210140001801
United States,USA,2000,36329.9702595751,1.472828760733305
South Africa,ZAF,2000,3217.84693448467,-0.3286190457480817
Angola,AGO,2001,533.586202412447,-0.47465485143594965
Argentina,ARG,2001,7141.47507662826,-0.11515610226002905
Australia,AUS,2001,19695.7297379144,0.5678515774210166
Austria,AUT,2001,24430.495982841,0.8254440665037698
Belgium,BEL,2001,23015.0712632462,0.7484386225665189
Bulgaria,BGR,2001,1770.90704918691,-0.4073390558449564
Bosnia and Herzegovina,BIH,2001,1387.89365131544,-0.4281767000719491
Bolivia,BOL,2001,930.168227214313,-0.45307901313481835
Brazil,BRA,2001,3176.28935747524,-0.33087996405921855
Canada,CAN,2001,23822.096210932,0.7923443941025511
Switzerland,CHE,2001,39638.7911061864,1.6528434338379792
Chile,CHL,2001,4563.5952986689,-0.25540430760114424
China,CHN,2001,1065.40597574519,-0.4457214739322561
Ivory Coast,CIV,2001,924.727294962066,-0.45337502421736947
Cameroon,CMR,2001,715.470296470585,-0.46475954212406967
Colombia,COL,2001,2472.99084035833,-0.3691425532179707
Costa Rica,CRI,2001,3985.12984506207,-0.2868754190214034
Czech Republic,CZE,2001,6669.07494847497,-0.14085678494619275
Germany,DEU,2001,23878.3641471651,0.7954056218379995
Denmark,DNK,2001,30768.4775471112,1.1702586491983948
Algeria,DZA,2001,1896.30020878013,-0.4005171063710665
Ecuador,ECU,2001,1791.30359685037,-0.406229392303075
Egypt,EGY,2001,1295.1374184163,-0.43322305456432375
Spain,ESP,2001,15368.2337984435,0.33241641697602653
France,FRA,2001,22331.7948343036,0.7112653246763657
Ghana,GHA,2001,263.542156494853,-0.4893464569665134
Greece,GRC,2001,12156.9572824221,0.15770859232231588
Honduras,HND,2001,1132.1648753329,-0.4420894908049686
Croatia,HRV,2001,5364.83824691607,-0.21181310273012283
Republic of Ireland,IRL,2001,28282.409882073,1.0350054339944696
Iran,IRN,2001,1881.02266634748,-0.4013482731021613
Iceland,ISL,2001,28897.4439396908,1.0684660412508875
Italy,ITA,2001,20570.4385917862,0.6154396565860634
Jamaica,JAM,2001,3503.55026688858,-0.3130755049002058
Japan,JPN,2001,34406.1824638092,1.3681660886722804
South Korea,KOR,2001,11561.2071745115,0.12529711829602233
Morocco,MAR,2001,1506.24523925781,-0.42173784363259725
Mexico,MEX,2001,7952.76479510706,-0.07101830809244387
Nigeria,NGA,2001,566.428231812933,-0.4728680979486228
Netherlands,NLD,2001,26955.7128032278,0.9628271710940063
Norway,NOR,2001,38601.897639231,1.5964317853531387
New Zealand,NZL,2001,13882.8568268586,0.251605257238892
Panama,PAN,2001,3991.7767076924,-0.2865137999253451
Peru,PER,2001,1929.57273038846,-0.39870693217960923
Poland,POL,2001,5015.23790036613,-0.23083292731987684
North Korea,PRK,2001,,
Portugal,PRT,2001,11734.7649743954,0.1347394399142701
Paraguay,PRY,2001,1637.68615122932,-0.4145868693435649
Qatar,QAT,2001,25870.7991864314,0.9038030113923925
Romania,ROU,2001,1825.19299373184,-0.4043856573339907
Russia,RUS,2001,2100.3525390625,-0.38941574572482696
Saudi Arabia,SAU,2001,10805.311325122,0.08417299869662236
Senegal,SEN,2001,637.213530563724,-0.46901706067403287
Serbia,SRB,2001,1812.42088281393,-0.4050805173697339
Slovakia,SVK,2001,5712.47802761654,-0.19289994170326735
Slovenia,SVN,2001,10375.6255869861,0.06079617013018854
Sweden,SWE,2001,27259.4806735435,0.9793535037090182
Togo,TGO,2001,396.692654520135,-0.48210247353951907
Trinidad and Tobago,TTO,2001,6657.41466937221,-0.14149115635168677
Tunisia,TUN,2001,2235.71981624751,-0.38205115958336633
Turkey,TUR,2001,3045.55413956926,-0.33799254543052965
Ukraine,UKR,2001,800.49072265625,-0.4601340501628754
Uruguay,URY,2001,6382.76104740859,-0.1564335434638301
United States,USA,2001,37133.6203973517,1.5165509274956854
South Africa,ZAF,2001,2847.15191945908,-0.34878651477853867
Angola,AGO,2002,882.147847234303,-0.4556915368721845
Argentina,ARG,2002,2569.69963519124,-0.3638811616542592
Australia,AUS,2002,20301.8431713256,0.6008268627682459
Austria,AUT,2002,26334.862215032,0.9290501185239426
Belgium,BEL,2002,25006.191397109,0.8567644753779612
Bulgaria,BGR,2002,2092.98288625558,-0.3898166878436156
Bosnia and Herzegovina,BIH,2002,1606.54672243362,-0.41628099373264
Bolivia,BOL,2002,888.221328974352,-0.45536111226452947
Brazil,BRA,2002,2855.94018885769,-0.34830839356367543
Canada,CAN,2002,24256.0192337185,0.8159517499312906
Switzerland,CHE,2002,42458.7384679187,1.8062611998722191
Chile,CHL,2002,4430.84741157984,-0.2626263871900548
China,CHN,2002,1163.55957673426,-0.44038147844286907
Ivory Coast,CIV,2002,967.815864415991,-0.4510308130604735
Cameroon,CMR,2002,789.623811072554,-0.46072525882211723
Colombia,COL,2002,2428.92969771584,-0.3715396767121391
Costa Rica,CRI,2002,4067.71851429092,-0.2823822255296471
Czech Republic,CZE,2002,8101.26018588111,-0.06293949377551941
Germany,DEU,2002,25486.5942008748,0.882900539458625
Denmark,DNK,2002,33257.1622586509,1.3056542434528355
Algeria,DZA,2002,1937.46411413019,-0.3982776055613168
Ecuador,ECU,2002,2059.1585535974,-0.39165688302755314
Egypt,EGY,2002,1116.82884626213,-0.44292383947111835
Spain,ESP,2002,17111.0685058941,0.42723443060723004
France,FRA,2002,24144.5727019529,0.8098885594732819
Ghana,GHA,2002,297.46164468774,-0.48750108489531957
Greece,GRC,2002,13782.195640943,0.2461288378989076
Honduras,HND,2002,1132.49965345317,-0.44207127737587204
Croatia,HRV,2002,6219.58164143945,-0.16531123397192554
Republic of Ireland,IRL,2002,32705.4345565698,1.2756377854645955
Iran,IRN,2002,1891.25756092031,-0.4007914489988933
Iceland,ISL,2002,32409.2161491753,1.2595221774438954
Italy,ITA,2002,22451.3964379368,0.7177721875676809
Jamaica,JAM,2002,3680.64551727724,-0.30344073013149797
Japan,JPN,2002,32820.7936433254,1.2819138364370228
South Korea,KOR,2002,13165.08362497,0.21255518040151933
Morocco,MAR,2002,1596.02062988281,-0.4168536603100838
Mexico,MEX,2002,7983.03398381759,-0.06937152866150247
Nigeria,NGA,2002,712.164852077686,-0.46493937310297045
Netherlands,NLD,2002,29446.5330872868,1.0983389500579779
Norway,NOR,2002,43170.557174499,1.8449873254967226
New Zealand,NZL,2002,16874.1874918196,0.4143470425345284
Panama,PAN,2002,4090.58617397129,-0.2811381224268011
Peru,PER,2002,2007.37019626753,-0.39447440160820174
Poland,POL,2002,5223.45178967082,-0.21950515922465855
North Korea,PRK,2002,,
Portugal,PRT,2002,12936.6928204482,0.2001296977531578
Paraguay,PRY,2002,1367.76506935997,-0.42927178507919134
Qatar,QAT,2002,27226.6593510117,0.9775678767680865
Romania,ROU,2002,2119.85509684554,-0.38835471923630777
Russia,RUS,2002,2377.52954101563,-0.3743360754399196
Saudi Arabia,SAU,2002,10586.0543471363,0.07224443711903289
Senegal,SEN,2002,669.430447319209,-0.4672643161142545
Serbia,SRB,2002,2390.73459447107,-0.37361766139113683
Slovakia,SVK,2002,6554.62808369461,-0.14708320695764462
Slovenia,SVN,2002,11639.1297780477,0.12953645691642537
Sweden,SWE,2002,29957.9387652616,1.12616170934662
Togo,TGO,2002,445.238691488925,-0.47946135170772997
Trinidad and Tobago,TTO,2002,6762.93080808096,-0.13575060583612286
Tunisia,TUN,2002,2320.7723805785,-0.37742391916313095
Turkey,TUR,2002,3583.19745897158,-0.3087423409390291
Ukraine,UKR,2002,903.011901855469,-0.45455643885800406
Uruguay,URY,2002,4149.76140312687,-0.27791872493562364
United States,USA,2002,37997.7424300242,1.5635630361728285
South Africa,ZAF,2002,2688.23676032806,-0.3574322111605732
Angola,AGO,2003,992.698979254665,-0.4496770601704983
Argentina,ARG,2003,3320.47775133903,-0.323035469663742
Australia,AUS,2003,23718.1338501868,0.7866883760670313
Austria,AUT,2003,32110.1159661425,1.243249787922009
Belgium,BEL,2003,30655.2092679024,1.1640963475205075
Bulgaria,BGR,2003,2719.49436859287,-0.3557316572790941
Bosnia and Herzegovina,BIH,2003,2033.94700935864,-0.39302850394781313
Bolivia,BOL,2003,893.013760211149,-0.45510038254162777
Brazil,BRA,2003,3090.6070097455,-0.33554146751692515
Canada,CAN,2003,28301.8645937428,1.0360638574401426
Switzerland,CHE,2003,49335.7456291067,2.1804011891459236
Chile,CHL,2003,4773.40177520754,-0.243989895627759
China,CHN,2003,1306.97245408557,-0.4325791756189382
Ivory Coast,CIV,2003,1111.17135087887,-0.4432316325579069
Cameroon,CMR,2003,988.241276791846,-0.4499195791489628
Colombia,COL,2003,2311.94218760291,-0.3779043212083429
Costa Rica,CRI,2003,4173.14856415514,-0.2766463586327874
Czech Republic,CZE,2003,9852.45677945801,0.03233344391091233
Germany,DEU,2003,30711.1022511331,1.1671371761333424
Denmark,DNK,2003,40519.0974905924,1.7007360437334642
Algeria,DZA,2003,2283.77299346126,-0.37943685152959755
Ecuador,ECU,2003,2315.62215223014,-0.3777041146513496
Egypt,EGY,2003,1031.27556291284,-0.4475783212484942
Spain,ESP,2003,21522.0170990262,0.6672097891665797
France,FRA,2003,29479.5222101175,1.1001337060866885
Ghana,GHA,2003,358.39927142073,-0.4841858050827699
Greece,GRC,2003,18020.612039764,0.47671767237649776
Honduras,HND,2003,1156.08162681357,-0.44078831240967176
Croatia,HRV,2003,8190.11135193887,-0.05810559240874177
Republic of Ireland,IRL,2003,41203.5295847568,1.737972214987503
Iran,IRN,2003,2208.99636553529,-0.3835050349870819
Iceland,ISL,2003,39476.6978486684,1.644024834670104
Italy,ITA,2003,27577.5700319855,0.9966589894190272
Jamaica,JAM,2003,3549.70758394618,-0.3105643401298248
Japan,JPN,2003,35387.0374203599,1.4215289912142552
South Korea,KOR,2003,14672.8057539465,0.2945820167768862
Morocco,MAR,2003,1941.87255859375,-0.39803776643862127
Mexico,MEX,2003,7434.07465031562,-0.09923737500048553
Nigeria,NGA,2003,763.388745367223,-0.4621525638941526
Netherlands,NLD,2003,35896.7504630706,1.4492596635638104
Norway,NOR,2003,50250.3298214345,2.2301586653106438
New Zealand,NZL,2003,21913.7081719961,0.6885195377831926
Panama,PAN,2003,4264.66428846636,-0.2716674933633989
Peru,PER,2003,2129.44114197634,-0.38783319544865547
Poland,POL,2003,5720.81366178104,-0.1924464458723343
North Korea,PRK,2003,,
Portugal,PRT,2003,15797.7821340276,0.3557857702282646
Paraguay,PRY,2003,1443.99885236205,-0.4251243258594797
Qatar,QAT,2003,31602.470865136,1.2156316208627487
Romania,ROU,2003,2679.40626016154,-0.35791262991834755
Russia,RUS,2003,2975.123046875,-0.3418243123092795
Saudi Arabia,SAU,2003,11487.220410693,0.12127190698350888
Senegal,SEN,2003,817.888034221442,-0.4591875584972672
Serbia,SRB,2003,3153.9011312754,-0.3320979838335092
Slovakia,SVK,2003,8675.39633696465,-0.03170391580195605
Slovenia,SVN,2003,14711.674874253,0.29669667100272823
Sweden,SWE,2003,37292.4214343004,1.5251904151198887
Togo,TGO,2003,538.16537776929,-0.4744057237880157
Trinidad and Tobago,TTO,2003,8445.04653518298,-0.0442359766749166
Tunisia,TUN,2003,2725.8643148859,-0.35538510367199616
Turkey,TUR,2003,4637.88218501529,-0.25136276827897
Ukraine,UKR,2003,1076.48156738281,-0.445118912143476
Uruguay,URY,2003,3671.12329256883,-0.303958781802343
United States,USA,2003,39490.3023903176,1.6447649826657949
South Africa,ZAF,2003,4062.21755993786,-0.28268150208330034
Angola,AGO,2004,1266.21086410236,-0.43479678867090177
Argentina,ARG,2004,4242.02099089422,-0.27289939016271797
Australia,AUS,2004,30836.7306824685,1.1739719254437064
Austria,AUT,2004,36614.2506533707,1.4882948873480453
Belgium,BEL,2004,35429.4077933344,1.4238341292661203
Bulgaria,BGR,2004,3389.68743360274,-0.3192701529826834
Bosnia and Herzegovina,BIH,2004,2452.68616839392,-0.3702472183103447
Bolivia,BOL,2004,953.191893246277,-0.45182642258774786
Brazil,BRA,2004,3663.823188064,-0.30435594018201556
Canada,CAN,2004,32145.5412620217,1.2451770826753232
Switzerland,CHE,2004,54659.4571488233,2.4700349388567466
Chile,CHL,2004,6120.59152055344,-0.17069673989018558
China,CHN,2004,1530.92726215723,-0.4203950310447379
Ivory Coast,CIV,2004,1199.82524528546,-0.43840846365246344
Cameroon,CMR,2004,1133.39326749673,-0.44202266076971825
Colombia,COL,2004,2818.57195413044,-0.35034139289206573
Costa Rica,CRI,2004,4431.0117207843,-0.26261744803344883
Czech Republic,CZE,2004,11782.5546676117,0.13733941325852508
Germany,DEU,2004,34566.7359143735,1.3769009154456187
Denmark,DNK,2004,46625.050098011,2.0329272119989774
Algeria,DZA,2004,2816.99384960555,-0.3504272488459969
Ecuador,ECU,2004,2586.20914663347,-0.36298297029148585
Egypt,EGY,2004,991.255689145253,-0.4497555816164409
Spain,ESP,2004,24925.0267844576,0.8523487569418685
France,FRA,2004,33644.9282220364,1.326750448528867
Ghana,GHA,2004,406.132105329565,-0.4815889251394939
Greece,GRC,2004,21449.2552764245,0.6632512201423426
Honduras,HND,2004,1215.13995412761,-0.4375752749022365
Croatia,HRV,2004,9718.97322801967,0.025071340886618023
Republic of Ireland,IRL,2004,47754.2023194244,2.094358149920963
Iran,IRN,2004,2672.42266512669,-0.35829256876531823
Iceland,ISL,2004,47334.9306537723,2.071547893538629
Italy,ITA,2004,31348.1901841445,1.2017976129827515
Jamaica,JAM,2004,3807.56293124552,-0.2965358543930037
Japan,JPN,2004,38298.9801712303,1.5799517184327168
South Korea,KOR,2004,16496.1316167114,0.39377910974886454
Morocco,MAR,2004,2183.55541992188,-0.38488913636953115
Mexico,MEX,2004,7849.66759649565,-0.07662725743312748
Nigeria,NGA,2004,962.48104194733,-0.4513210512955688
Netherlands,NLD,2004,40611.3414353091,1.7057545274543549
Norway,NOR,2004,57768.6980958462,2.6391915715753833
New Zealand,NZL,2004,25420.234882944,0.8792902953630597
Panama,PAN,2004,4644.56582353041,-0.25099914841007276
Peru,PER,2004,2397.25147277714,-0.37326311402447254
Poland,POL,2004,6711.72715262967,-0.13853631401590183
North Korea,PRK,2004,,
Portugal,PRT,2004,18064.1580932987,0.47908677271629885
Paraguay,PRY,2004,1786.21533938543,-0.4065062162976898
Qatar,QAT,2004,41035.5008380177,1.728830698623024
Romania,ROU,2004,3494.99056448955,-0.3135411910466204
