iso3,country,hdicode,region,hdi_rank_2023,year,life_expectancy,norm_life_expectancy
CMR,Cameroon,Medium,SSA,155.0,2019,61.695,-0.7271044995118265
CAN,Canada,Very High,Developed,16.0,2019,82.285,1.4320997993833477
CHL,Chile,Very High,LAC,45.0,2019,80.324,1.2264563010767215
CHN,China,High,EAP,78.0,2019,77.94,0.9764542103255756
COL,Colombia,High,LAC,83.0,2019,76.793,0.8561721641462289
CRI,Costa Rica,Very High,LAC,62.0,2019,80.296,1.2235200349101822
HRV,Croatia,Very High,Developed,41.0,2019,78.197,1.0034049390684638
CZE,Czech Republic,Very High,Developed,29.0,2019,79.185,1.1070131880878147
CIV,Ivory Coast,Medium,SSA,157.0,2019,60.274,-0.876120007463747
DNK,Denmark,Very High,Developed,4.0,2019,81.434,1.3428582812502836
ECU,Ecuador,High,LAC,88.0,2019,77.286,0.9078714220070988
EGY,Egypt,High,AS,100.0,2019,71.213,0.2710162638142667
FRA,France,Very High,Developed,26.0,2019,82.73,1.4787654581015783
DEU,Germany,Very High,Developed,5.0,2019,81.189,1.3171659522930554
GHA,Ghana,Medium,SSA,143.0,2019,64.455,-0.43767254880999656
GRC,Greece,Very High,Developed,34.0,2019,81.349,1.3339446161018584
HND,Honduras,Medium,LAC,139.0,2019,72.124,0.3665497808756318
ISL,Iceland,Very High,Developed,1.0,2019,82.847,1.4910348560117637
IRN,Iran,High,SA,75.0,2019,76.855,0.8626738963721393
IRL,Republic of Ireland,Very High,Developed,11.0,2019,82.411,1.4453129971327796
ITA,Italy,Very High,Developed,29.0,2019,83.342,1.5429438471702446
JAM,Jamaica,High,LAC,117.0,2019,71.532,0.30446872478306547
JPN,Japan,Very High,Developed,23.0,2019,84.418,1.655780361284437
PRK,North Korea,Other Countries or Territories,EAP,,2019,72.928,0.4508625665148608
KOR,South Korea,Very High,Developed,20.0,2019,83.685,1.5789131077103638
MEX,Mexico,High,LAC,81.0,2019,74.53,0.6188589379004886
MAR,Morocco,High,AS,120.0,2019,74.245,0.5889719429910609
NLD,Netherlands,Very High,Developed,8.0,2019,82.053,1.4077707368605854
NZL,New Zealand,Very High,Developed,17.0,2019,81.832,1.3845952074746775
NGA,Nigeria,Medium,SSA,164.0,2019,53.009,-1.6379762110321512
NOR,Norway,Very High,Developed,2.0,2019,82.955,1.5023604540827054
PAN,Panama,Very High,LAC,59.0,2019,78.514,1.0366476667396516
PRY,Paraguay,High,LAC,99.0,2019,73.668,0.5284638866305698
PER,Peru,High,LAC,79.0,2019,76.275,0.8018512400652332
POL,Poland,Very High,Developed,35.0,2019,77.921,0.9744617439982812
PRT,Portugal,Very High,Developed,40.0,2019,81.959,1.397913271872915
QAT,Qatar,Very High,AS,43.0,2019,82.945,1.5013117875946547
ROU,Romania,Very High,Developed,55.0,2019,75.329,0.7026473902956916
RUS,Russia,Very High,Developed,64.0,2019,73.066,0.4653341640499528
SAU,Saudi Arabia,Very High,AS,37.0,2019,78.313,1.015569470329845
SEN,Senegal,Low,SSA,169.0,2019,67.668,-0.10073600619949567
SRB,Serbia,Very High,ECA,62.0,2019,76.058,0.7790951772745459
SVK,Slovakia,Very High,Developed,44.0,2019,77.686,0.9498180815291037
SVN,Slovenia,Very High,Developed,21.0,2019,81.007,1.2980802222105448
ZAF,South Africa,High,SSA,106.0,2019,66.071,-0.26820804434109896
ESP,Spain,Very High,Developed,28.0,2019,83.479,1.557310578056531
SWE,Sweden,Very High,Developed,5.0,2019,83.052,1.5125325190167922
CHE,Switzerland,Very High,Developed,2.0,2019,83.78,1.5888754393468396
TGO,Togo,Medium,SSA,161.0,2019,61.055,-0.7942191547470335
TTO,Trinidad and Tobago,Very High,LAC,72.0,2019,72.836,0.4412148348247999
TUN,Tunisia,High,AS,105.0,2019,75.599,0.7309613854730456
TUR,Turkey,Very High,ECA,51.0,2019,77.737,0.955166280618158
UKR,Ukraine,High,ECA,87.0,2019,73.92,0.554890282129432
USA,United States,Very High,Developed,17.0,2019,78.916,1.078804059559266
URY,Uruguay,Very High,LAC,48.0,2019,77.503,0.930627484797786
DZA,Algeria,High,AS,96.0,2020,73.257,0.4853636939717102
AGO,Angola,Medium,SSA,148.0,2020,63.116,-0.578088991559906
ARG,Argentina,Very High,LAC,47.0,2020,75.878,0.7602191804896432
AUS,Australia,Very High,Developed,7.0,2020,83.664,1.5767109080854584
AUT,Austria,Very High,Developed,22.0,2020,81.804,1.3816589413081382
BEL,Belgium,Very High,Developed,10.0,2020,80.798,1.2761630926102971
BOL,Bolivia,High,LAC,108.0,2020,62.906,-0.6001109878089584
BIH,Bosnia and Herzegovina,Very High,ECA,74.0,2020,76.04,0.7772075775960556
BRA,Brazil,High,LAC,84.0,2020,74.506,0.6163421383291683
BGR,Bulgaria,Very High,Developed,55.0,2020,73.599,0.5212280878630238
CMR,Cameroon,Medium,SSA,155.0,2020,61.674,-0.7293066991367319
CAN,Canada,Very High,Developed,16.0,2020,81.654,1.3659289439873858
CHL,Chile,Very High,LAC,45.0,2020,79.349,1.1242113184918365
CHN,China,High,EAP,78.0,2020,78.019,0.9847386755811722
COL,Colombia,High,LAC,83.0,2020,74.757,0.6426636671792265
CRI,Costa Rica,Very High,LAC,62.0,2020,79.725,1.1636411784425196
HRV,Croatia,Very High,Developed,41.0,2020,77.497,0.929998284904956
CZE,Czech Republic,Very High,Developed,29.0,2020,78.237,1.0075996050206635
CIV,Ivory Coast,Medium,SSA,157.0,2020,60.14,-0.8901721384036184
DNK,Denmark,Very High,Developed,4.0,2020,81.546,1.3546033459164457
ECU,Ecuador,High,LAC,88.0,2020,72.004,0.3539657830190315
EGY,Egypt,High,AS,100.0,2020,69.79,0.12179102256473746
FRA,France,Very High,Developed,26.0,2020,82.199,1.423081267586117
DEU,Germany,Very High,Developed,5.0,2020,81.004,1.2977656222641296
GHA,Ghana,Medium,SSA,143.0,2020,64.309,-0.45298307953552824
GRC,Greece,Very High,Developed,34.0,2020,81.536,1.353554679428395
HND,Honduras,Medium,LAC,139.0,2020,70.864,0.23441780338131898
ISL,Iceland,Very High,Developed,1.0,2020,82.711,1.4767729917742827
IRN,Iran,High,SA,75.0,2020,74.141,0.5780658115153399
IRL,Republic of Ireland,Very High,Developed,11.0,2020,82.39,1.4431107975078743
ITA,Italy,Very High,Developed,29.0,2020,82.181,1.4211936679076267
JAM,Jamaica,High,LAC,117.0,2020,71.452,0.29607939287866475
JPN,Japan,Very High,Developed,23.0,2020,84.67,1.6822067567832995
PRK,North Korea,Other Countries or Territories,EAP,,2020,72.783,0.4356569024381346
KOR,South Korea,Very High,Developed,20.0,2020,83.675,1.577864441222313
MEX,Mexico,High,LAC,81.0,2020,70.449,0.1908981441272388
MAR,Morocco,High,AS,120.0,2020,73.133,0.4723602295198878
NLD,Netherlands,Very High,Developed,8.0,2020,81.393,1.3385587486492785
NZL,New Zealand,Very High,Developed,17.0,2020,82.663,1.471739392631642
NGA,Nigeria,Medium,SSA,164.0,2020,53.072,-1.6313696121574353
NOR,Norway,Very High,Developed,2.0,2020,83.195,1.5275284497959074
PAN,Panama,Very High,LAC,59.0,2020,76.33,0.807618905749508
PRY,Paraguay,High,LAC,99.0,2020,72.72,0.42905030356341867
PER,Peru,High,LAC,79.0,2020,73.832,0.5456620170345903
POL,Poland,Very High,Developed,35.0,2020,76.595,0.835408567682836
PRT,Portugal,Very High,Developed,40.0,2020,81.366,1.3357273491315431
QAT,Qatar,Very High,AS,43.0,2020,80.409,1.2353699662251483
ROU,Romania,Very High,Developed,55.0,2020,74.046,0.5681034798788639
RUS,Russia,Very High,Developed,64.0,2020,71.171,0.26661186456445757
SAU,Saudi Arabia,Very High,AS,37.0,2020,77.596,0.9403800831366523
SEN,Senegal,Low,SSA,169.0,2020,67.496,-0.11877306979395873
SRB,Serbia,Very High,ECA,62.0,2020,74.507,0.6164470049779738
SVK,Slovakia,Very High,Developed,44.0,2020,76.864,0.8636176962113845
SVN,Slovenia,Very High,Developed,21.0,2020,80.364,1.2306509670289227
ZAF,South Africa,High,SSA,106.0,2020,65.15,-0.36479022789051324
ESP,Spain,Very High,Developed,28.0,2020,82.241,1.4274856668359277
SWE,Sweden,Very High,Developed,5.0,2020,82.427,1.4469908635136604
CHE,Switzerland,Very High,Developed,2.0,2020,83.063,1.5136860521536468
TGO,Togo,Medium,SSA,161.0,2020,61.123,-0.787088222628293
TTO,Trinidad and Tobago,Very High,LAC,72.0,2020,72.645,0.42118530490304257
TUN,Tunisia,High,AS,105.0,2020,75.004,0.6685657294340642
TUR,Turkey,Very High,ECA,51.0,2020,76.525,0.8280679022664859
UKR,Ukraine,High,ECA,87.0,2020,73.283,0.4880902268406401
USA,United States,Very High,Developed,17.0,2020,77.011,0.8790330935857201
URY,Uruguay,Very High,LAC,48.0,2020,78.381,1.0227004024485855
DZA,Algeria,High,AS,96.0,2021,75.208,0.6899585257902857
AGO,Angola,Medium,SSA,148.0,2021,62.958,-0.5946579220710979
ARG,Argentina,Very High,LAC,47.0,2021,73.948,0.5578265482959714
AUS,Australia,Very High,Developed,7.0,2021,83.564,1.5662242432049565
AUT,Austria,Very High,Developed,22.0,2021,81.82,1.3833368076890173
BEL,Belgium,Very High,Developed,10.0,2021,81.659,1.366453277231412
BOL,Bolivia,High,LAC,108.0,2021,61.427,-0.7552087613915694
BIH,Bosnia and Herzegovina,Very High,ECA,74.0,2021,74.567,0.6227390039062732
BRA,Brazil,High,LAC,84.0,2021,73.038,0.4623978978834119
BGR,Bulgaria,Very High,Developed,55.0,2021,71.414,0.2920944602240747
CMR,Cameroon,Medium,SSA,155.0,2021,61.146,-0.7846762897057774
CAN,Canada,Very High,Developed,16.0,2021,81.976,1.3996960049025997
CHL,Chile,Very High,LAC,45.0,2021,78.876,1.0746093936070664
CHN,China,High,EAP,78.0,2021,78.117,0.9950156071640631
COL,Colombia,High,LAC,83.0,2021,72.698,0.42674323728970787
CRI,Costa Rica,Very High,LAC,62.0,2021,78.05,0.9879895416941267
HRV,Croatia,Very High,Developed,41.0,2021,77.141,0.8926657579303726
CZE,Czech Republic,Very High,Developed,29.0,2021,77.234,0.9024183562692375
CIV,Ivory Coast,Medium,SSA,157.0,2021,60.29,-0.8744421410828669
DNK,Denmark,Very High,Developed,4.0,2021,81.436,1.3430680145478946
ECU,Ecuador,High,LAC,88.0,2021,72.746,0.43177683643234854
EGY,Egypt,High,AS,100.0,2021,68.976,0.036429570437457835
FRA,France,Very High,Developed,26.0,2021,82.322,1.4359798653891338
DEU,Germany,Very High,Developed,5.0,2021,81.106,1.3084620204422397
GHA,Ghana,Medium,SSA,143.0,2021,64.286,-0.4553950124580431
GRC,Greece,Very High,Developed,34.0,2021,80.531,1.2481636973793597
HND,Honduras,Medium,LAC,139.0,2021,69.492,0.09054076122084402
ISL,Iceland,Very High,Developed,1.0,2021,82.843,1.4906153894165446
IRN,Iran,High,SA,75.0,2021,73.752,0.5372726851301896
IRL,Republic of Ireland,Very High,Developed,11.0,2021,81.861,1.387636340290024
ITA,Italy,Very High,Developed,29.0,2021,82.865,1.492922455690254
JAM,Jamaica,High,LAC,117.0,2021,69.085,0.04786003515720347
JPN,Japan,Very High,Developed,23.0,2021,84.55,1.6696227589266976
PRK,North Korea,Other Countries or Territories,EAP,,2021,73.437,0.5042396907566113
KOR,South Korea,Very High,Developed,20.0,2021,83.852,1.5964258380608007
MEX,Mexico,High,LAC,81.0,2021,69.75,0.11759635661253638
MAR,Morocco,High,AS,120.0,2021,73.385,0.4987866250187516
NLD,Netherlands,Very High,Developed,8.0,2021,81.356,1.3346786826434924
NZL,New Zealand,Very High,Developed,17.0,2021,82.3,1.433672799115423
NGA,Nigeria,Medium,SSA,164.0,2021,53.455,-1.5912056856651167
NOR,Norway,Very High,Developed,2.0,2021,83.166,1.5244873169805624
PAN,Panama,Very High,LAC,59.0,2021,77.004,0.878299027044086
PRY,Paraguay,High,LAC,99.0,2021,68.108,-0.05459468072529111
PER,Peru,High,LAC,79.0,2021,71.596,0.3111801903065869
POL,Poland,Very High,Developed,35.0,2021,75.639,0.7351560514252452
PRT,Portugal,Very High,Developed,40.0,2021,81.398,1.339083081893303
QAT,Qatar,Very High,AS,43.0,2021,81.083,1.306050087519725
ROU,Romania,Very High,Developed,55.0,2021,72.74,0.4311476365395185
RUS,Russia,Very High,Developed,64.0,2021,69.807,0.12357375559442223
SAU,Saudi Arabia,Very High,AS,37.0,2021,77.089,0.8872126921925113
SEN,Senegal,Low,SSA,169.0,2021,66.868,-0.1846293252435056
SRB,Serbia,Very High,ECA,62.0,2021,72.853,0.44299756785448463
SVK,Slovakia,Very High,Developed,44.0,2021,74.59,0.6251509368287895
SVN,Slovenia,Very High,Developed,21.0,2021,80.434,1.2379916324452727
ZAF,South Africa,High,SSA,106.0,2021,62.01,-0.6940715051382483
ESP,Spain,Very High,Developed,28.0,2021,82.951,1.5019409874874847
SWE,Sweden,Very High,Developed,5.0,2021,83.02,1.5091767862550307
CHE,Switzerland,Very High,Developed,2.0,2021,83.648,1.5750330417045777
TGO,Togo,Medium,SSA,161.0,2021,61.328,-0.7655905596232652
TTO,Trinidad and Tobago,Very High,LAC,72.0,2021,71.111,0.26031986563615667
TUN,Tunisia,High,AS,105.0,2021,72.893,0.44719223380668577
TUR,Turkey,Very High,ECA,51.0,2021,75.722,0.743859983276061
UKR,Ukraine,High,ECA,87.0,2021,71.631,0.3148505230147619
USA,United States,Very High,Developed,17.0,2021,76.384,0.8132817047849789
URY,Uruguay,Very High,LAC,48.0,2021,75.434,0.7136583884202181
DZA,Algeria,High,AS,96.0,2022,76.129,0.7865407093397015
AGO,Angola,Medium,SSA,148.0,2022,64.246,-0.4595896784102442
ARG,Argentina,Very High,LAC,47.0,2022,75.806,0.7526687817756822
AUS,Australia,Very High,Developed,7.0,2022,82.766,1.482540657458559
AUT,Austria,Very High,Developed,22.0,2022,81.296,1.328386683715193
BEL,Belgium,Very High,Developed,10.0,2022,81.159,1.3140199528289065
BOL,Bolivia,High,LAC,108.0,2022,67.434,-0.12527480201986915
BIH,Bosnia and Herzegovina,Very High,ECA,74.0,2022,76.777,0.8544942977653481
BRA,Brazil,High,LAC,84.0,2022,74.872,0.6547233317918023
BGR,Bulgaria,Very High,Developed,55.0,2022,74.034,0.5668450800932038
CMR,Cameroon,Medium,SSA,155.0,2022,62.443,-0.6486642462056785
CAN,Canada,Very High,Developed,16.0,2022,81.249,1.3234579512213565
CHL,Chile,Very High,LAC,45.0,2022,79.176,1.1060693882485695
CHN,China,High,EAP,78.0,2022,78.202,1.0039292723124884
COL,Colombia,High,LAC,83.0,2022,76.508,0.8262851692367996
CRI,Costa Rica,Very High,LAC,62.0,2022,79.316,1.120750719081271
HRV,Croatia,Very High,Developed,41.0,2022,78.278,1.01189913762167
CZE,Czech Republic,Very High,Developed,29.0,2022,79.165,1.1049158551117149
CIV,Ivory Coast,Medium,SSA,157.0,2022,61.562,-0.7410517638028932
DNK,Denmark,Very High,Developed,4.0,2022,81.291,1.327862350471167
ECU,Ecuador,High,LAC,88.0,2022,76.577,0.8335209680043457
EGY,Egypt,High,AS,100.0,2022,71.01,0.24972833410685066
FRA,France,Very High,Developed,26.0,2022,82.475,1.4520244626562997
DEU,Germany,Very High,Developed,5.0,2022,80.58,1.2533021631708043
GHA,Ghana,Medium,SSA,143.0,2022,65.246,-0.3547230296052333
GRC,Greece,Very High,Developed,34.0,2022,79.944,1.1866069745308179
HND,Honduras,Medium,LAC,139.0,2022,72.715,0.4285259703193941
ISL,Iceland,Very High,Developed,1.0,2022,81.588,1.359007745166255
IRN,Iran,High,SA,75.0,2022,76.799,0.856801364039059
IRL,Republic of Ireland,Very High,Developed,11.0,2022,82.05,1.4074561369141703
ITA,Italy,Very High,Developed,29.0,2022,82.052,1.4076658702117812
JAM,Jamaica,High,LAC,117.0,2022,71.481,0.2991205256940097
JPN,Japan,Very High,Developed,23.0,2022,84.054,1.6176089011194126
PRK,North Korea,Other Countries or Territories,EAP,,2022,73.641,0.5256324871128344
KOR,South Korea,Very High,Developed,20.0,2022,82.727,1.4784508581551634
MEX,Mexico,High,LAC,81.0,2022,73.973,0.5604482145160974
MAR,Morocco,High,AS,120.0,2022,75.161,0.6850297932964505
NLD,Netherlands,Very High,Developed,8.0,2022,81.912,1.3929845393790796
NZL,New Zealand,Very High,Developed,17.0,2022,81.006,1.2979753555617393
NGA,Nigeria,Medium,SSA,164.0,2022,54.079,-1.5257688968107896
NOR,Norway,Very High,Developed,2.0,2022,82.631,1.468383659869882
PAN,Panama,Very High,LAC,59.0,2022,79.324,1.1215896522717106
PRY,Paraguay,High,LAC,99.0,2022,72.319,0.3869987773926097
PER,Peru,High,LAC,79.0,2022,76.834,0.860471696747234
POL,Poland,Very High,Developed,35.0,2022,77.923,0.9746714772958908
PRT,Portugal,Very High,Developed,40.0,2022,81.194,1.3176902855370816
QAT,Qatar,Very High,AS,43.0,2022,81.857,1.3872168736948034
ROU,Romania,Very High,Developed,55.0,2022,75.261,0.6955164581769511
RUS,Russia,Very High,Developed,64.0,2022,72.517,0.40776237385600117
SAU,Saudi Arabia,Very High,AS,37.0,2022,77.31,0.9103882215784191
SEN,Senegal,Low,SSA,169.0,2022,67.788,-0.08815200834289538
SRB,Serbia,Very High,ECA,62.0,2022,75.478,0.7182725209676383
SVK,Slovakia,Very High,Developed,44.0,2022,77.036,0.8816547598058461
SVN,Slovenia,Very High,Developed,21.0,2022,80.793,1.2756387593662726
ZAF,South Africa,High,SSA,106.0,2022,65.454,-0.33291076665379116
ESP,Spain,Very High,Developed,28.0,2022,82.366,1.440593997936554
SWE,Sweden,Very High,Developed,5.0,2022,83.046,1.5119033191239621
CHE,Switzerland,Very High,Developed,2.0,2022,83.2,1.5280527830399335
TGO,Togo,Medium,SSA,161.0,2022,62.29,-0.6647088434728451
TTO,Trinidad and Tobago,Very High,LAC,72.0,2022,73.331,0.49312382598328075
TUN,Tunisia,High,AS,105.0,2022,76.05,0.7782562440841049
TUR,Turkey,Very High,ECA,51.0,2022,77.591,0.9398557498926263
UKR,Ukraine,High,ECA,87.0,2022,72.658,0.4225485713375082
USA,United States,Very High,Developed,17.0,2022,77.979,0.980544009628971
URY,Uruguay,Very High,LAC,48.0,2022,76.468,0.8220905032846001
DZA,Algeria,High,AS,96.0,2023,76.261,0.800383106981962
AGO,Angola,Medium,SSA,148.0,2023,64.617,-0.42068415170358414
ARG,Argentina,Very High,LAC,47.0,2023,77.395,0.9193018867268444
AUS,Australia,Very High,Developed,7.0,2023,83.923,1.6038713701259562
AUT,Austria,Very High,Developed,22.0,2023,81.956,1.3975986719265
BEL,Belgium,Very High,Developed,10.0,2023,82.115,1.4142724690864958
BOL,Bolivia,High,LAC,108.0,2023,68.581,-0.004992755840521056
BIH,Bosnia and Herzegovina,Very High,ECA,74.0,2023,77.85,0.9670162119331241
BRA,Brazil,High,LAC,84.0,2023,75.848,0.7570731810254928
BGR,Bulgaria,Very High,Developed,55.0,2023,75.636,0.7348414514788302
CMR,Cameroon,Medium,SSA,155.0,2023,63.7,-0.5168468686577793
CAN,Canada,Very High,Developed,16.0,2023,82.63,1.4682787932210764
CHL,Chile,Very High,LAC,45.0,2023,81.167,1.3148588860193462
CHN,China,High,EAP,78.0,2023,77.953,0.9778174767600412
COL,Colombia,High,LAC,83.0,2023,77.725,0.9539078808324978
CRI,Costa Rica,Very High,LAC,62.0,2023,80.799,1.2762679592591026
HRV,Croatia,Very High,Developed,41.0,2023,78.58,1.0435688655607827
CZE,Czech Republic,Very High,Developed,29.0,2023,79.834,1.1750716431622668
CIV,Ivory Coast,Medium,SSA,157.0,2023,61.944,-0.7009927039593785
DNK,Denmark,Very High,Developed,4.0,2023,81.933,1.3951867390039852
ECU,Ecuador,High,LAC,88.0,2023,77.392,0.9189872867804293
EGY,Egypt,High,AS,100.0,2023,71.633,0.31506025631237145
FRA,France,Very High,Developed,26.0,2023,83.325,1.54116111414056
DEU,Germany,Very High,Developed,5.0,2023,81.378,1.3369857489172032
GHA,Ghana,Medium,SSA,143.0,2023,65.498,-0.32829663410636956
GRC,Greece,Very High,Developed,34.0,2023,81.857,1.3872168736948034
HND,Honduras,Medium,LAC,139.0,2023,72.884,0.4462484339674406
ISL,Iceland,Very High,Developed,1.0,2023,82.691,1.4746756587981829
IRN,Iran,High,SA,75.0,2023,77.654,0.9464623487673423
IRL,Republic of Ireland,Very High,Developed,11.0,2023,82.412,1.445417863781585
ITA,Italy,Very High,Developed,29.0,2023,83.716,1.5821639738233182
JAM,Jamaica,High,LAC,117.0,2023,71.479,0.29891079239640017
JPN,Japan,Very High,Developed,23.0,2023,84.712,1.68661115603311
PRK,North Korea,Other Countries or Territories,EAP,,2023,73.642,0.5257373537616384
KOR,South Korea,Very High,Developed,20.0,2023,84.329,1.6464472295407897
MEX,Mexico,High,LAC,81.0,2023,75.069,0.6753820616063897
MAR,Morocco,High,AS,120.0,2023,75.313,0.7009695239148124
NLD,Netherlands,Very High,Developed,8.0,2023,82.158,1.418781734985112
NZL,New Zealand,Very High,Developed,17.0,2023,82.088,1.4114410695687605
NGA,Nigeria,Medium,SSA,164.0,2023,54.462,-1.4856049703184702
NOR,Norway,Very High,Developed,2.0,2023,83.308,1.539378381110875
PAN,Panama,Very High,LAC,59.0,2023,79.594,1.1499036474490631
PRY,Paraguay,High,LAC,99.0,2023,73.844,0.5469204168202504
PER,Peru,High,LAC,79.0,2023,77.74,0.955480880564573
POL,Poland,Very High,Developed,35.0,2023,78.633,1.049126797947448
PRT,Portugal,Very High,Developed,40.0,2023,82.36,1.439964798043724
QAT,Qatar,Very High,AS,43.0,2023,82.368,1.4408037312341635
ROU,Romania,Very High,Developed,55.0,2023,75.938,0.7665111794179441
RUS,Russia,Very High,Developed,64.0,2023,73.154,0.47456242914479313
SAU,Saudi Arabia,Very High,AS,37.0,2023,78.732,1.0595085961791444
SEN,Senegal,Low,SSA,169.0,2023,68.683,0.005703642337590463
SRB,Serbia,Very High,ECA,62.0,2023,76.769,0.8536553645749085
SVK,Slovakia,Very High,Developed,44.0,2023,78.341,1.0185057364963845
SVN,Slovenia,Very High,Developed,21.0,2023,81.603,1.36058074489833
ZAF,South Africa,High,SSA,106.0,2023,66.139,-0.26107711222235847
ESP,Spain,Very High,Developed,28.0,2023,83.67,1.5773401079782885
SWE,Sweden,Very High,Developed,5.0,2023,83.262,1.534554515265844
CHE,Switzerland,Very High,Developed,2.0,2023,83.954,1.6071222362389106
TGO,Togo,Medium,SSA,161.0,2023,62.739,-0.6176237181593954
TTO,Trinidad and Tobago,Very High,LAC,72.0,2023,73.49,0.5097976231432767
TUN,Tunisia,High,AS,105.0,2023,76.508,0.8262851692367996
TUR,Turkey,Very High,ECA,51.0,2023,77.156,0.8942387576624478
UKR,Ukraine,High,ECA,87.0,2023,73.422,0.5026666910245361
USA,United States,Very High,Developed,17.0,2023,79.304,1.1194923192956108
URY,Uruguay,Very High,LAC,48.0,2023,78.138,0.9972178067889684
GBR,England,Very High,Developed,13.0,1990,75.738,0.7455378496569417
GBR,England,Very High,Developed,13.0,1991,75.911,0.7636797799002087
GBR,England,Very High,Developed,13.0,1992,76.307,0.8052069728269932
GBR,England,Very High,Developed,13.0,1993,76.16,0.789791575452656
GBR,England,Very High,Developed,13.0,1994,76.72,0.8485168987834624
GBR,England,Very High,Developed,13.0,1995,76.614,0.8374010340101318
GBR,England,Very High,Developed,13.0,1996,76.872,0.8644566294018241
GBR,England,Very High,Developed,13.0,1997,77.139,0.8924560246327615
GBR,England,Very High,Developed,13.0,1998,77.275,0.9067178888702441
GBR,England,Very High,Developed,13.0,1999,77.373,0.9169948204531351
GBR,England,Very High,Developed,13.0,2000,77.849,0.9669113452843201
GBR,England,Very High,Developed,13.0,2001,78.121,0.9954350737592822
GBR,England,Very High,Developed,13.0,2002,78.237,1.0075996050206635
GBR,England,Very High,Developed,13.0,2003,78.33,1.01735220335953
GBR,England,Very High,Developed,13.0,2004,78.9,1.0771261931783869
GBR,England,Very High,Developed,13.0,2005,79.106,1.098728722832218
GBR,England,Very High,Developed,13.0,2006,79.347,1.1240015851942255
GBR,England,Very High,Developed,13.0,2007,79.534,1.1436116485207637
GBR,England,Very High,Developed,13.0,2008,79.655,1.1563005130261697
GBR,England,Very High,Developed,13.0,2009,80.156,1.2088387040774806
GBR,England,Very High,Developed,13.0,2010,80.391,1.233482366546658
GBR,England,Very High,Developed,13.0,2011,80.796,1.2759533593126875
GBR,England,Very High,Developed,13.0,2012,80.859,1.282559958187402
GBR,England,Very High,Developed,13.0,2013,80.923,1.2892714237109235
GBR,England,Very High,Developed,13.0,2014,81.153,1.3133907529360764
GBR,England,Very High,Developed,13.0,2015,80.919,1.2888519571157029
GBR,England,Very High,Developed,13.0,2016,81.067,1.3043722211388442
GBR,England,Very High,Developed,13.0,2017,81.164,1.314544286072931
GBR,England,Very High,Developed,13.0,2018,81.123,1.310244753471926
GBR,England,Very High,Developed,13.0,2019,81.443,1.3438020810895288
GBR,England,Very High,Developed,13.0,2020,80.385,1.232853166653828
GBR,England,Very High,Developed,13.0,2021,80.708,1.2667250942178458
GBR,England,Very High,Developed,13.0,2022,81.074,1.3051062876804798
GBR,England,Very High,Developed,13.0,2023,81.302,1.329015883608023
GBR,Scotland,Very High,Developed,13.0,1990,75.738,0.7455378496569417
GBR,Scotland,Very High,Developed,13.0,1991,75.911,0.7636797799002087
GBR,Scotland,Very High,Developed,13.0,1992,76.307,0.8052069728269932
GBR,Scotland,Very High,Developed,13.0,1993,76.16,0.789791575452656
GBR,Scotland,Very High,Developed,13.0,1994,76.72,0.8485168987834624
GBR,Scotland,Very High,Developed,13.0,1995,76.614,0.8374010340101318
GBR,Scotland,Very High,Developed,13.0,1996,76.872,0.8644566294018241
GBR,Scotland,Very High,Developed,13.0,1997,77.139,0.8924560246327615
GBR,Scotland,Very High,Developed,13.0,1998,77.275,0.9067178888702441
GBR,Scotland,Very High,Developed,13.0,1999,77.373,0.9169948204531351
GBR,Scotland,Very High,Developed,13.0,2000,77.849,0.9669113452843201
GBR,Scotland,Very High,Developed,13.0,2001,78.121,0.9954350737592822
GBR,Scotland,Very High,Developed,13.0,2002,78.237,1.0075996050206635
GBR,Scotland,Very High,Developed,13.0,2003,78.33,1.01735220335953
GBR,Scotland,Very High,Developed,13.0,2004,78.9,1.0771261931783869
GBR,Scotland,Very High,Developed,13.0,2005,79.106,1.098728722832218
GBR,Scotland,Very High,Developed,13.0,2006,79.347,1.1240015851942255
GBR,Scotland,Very High,Developed,13.0,2007,79.534,1.1436116485207637
GBR,Scotland,Very High,Developed,13.0,2008,79.655,1.1563005130261697
GBR,Scotland,Very High,Developed,13.0,2009,80.156,1.2088387040774806
GBR,Scotland,Very High,Developed,13.0,2010,80.391,1.233482366546658
GBR,Scotland,Very High,Developed,13.0,2011,80.796,1.2759533593126875
GBR,Scotland,Very High,Developed,13.0,2012,80.859,1.282559958187402
GBR,Scotland,Very High,Developed,13.0,2013,80.923,1.2892714237109235
GBR,Scotland,Very High,Developed,13.0,2014,81.153,1.3133907529360764
GBR,Scotland,Very High,Developed,13.0,2015,80.919,1.2888519571157029
GBR,Scotland,Very High,Developed,13.0,2016,81.067,1.3043722211388442
GBR,Scotland,Very High,Developed,13.0,2017,81.164,1.314544286072931
GBR,Scotland,Very High,Developed,13.0,2018,81.123,1.310244753471926
GBR,Scotland,Very High,Developed,13.0,2019,81.443,1.3438020810895288
GBR,Scotland,Very High,Developed,13.0,2020,80.385,1.232853166653828
GBR,Scotland,Very High,Developed,13.0,2021,80.708,1.2667250942178458
GBR,Scotland,Very High,Developed,13.0,2022,81.074,1.3051062876804798
GBR,Scotland,Very High,Developed,13.0,2023,81.302,1.329015883608023
